Date,Time (est),Month,Temperature,Relative Humidity,Dwpt
22,04:54,9,64,70.0,30.14
22,05:54,9,63,78.0,30.14
22,06:54,9,67,68.0,30.15
22,07:54,9,71,59.0,30.14
22,08:54,9,74,56.0,30.13
22,09:54,9,78,52.0,30.11
22,10:54,9,85,40.0,30.1
22,11:54,9,87,36.0,30.07
22,12:54,9,88,33.0,30.05
22,13:54,9,88,31.0,30.03
22,14:54,9,87,35.0,30.01
22,15:54,9,86,36.0,29.99
22,16:54,9,84,41.0,29.98
22,17:54,9,81,47.0,29.98
22,18:54,9,77,60.0,29.99
22,19:54,9,75,66.0,29.99
22,20:54,9,74,67.0,29.98
22,21:54,9,73,64.0,29.96
22,22:54,9,72,66.0,29.95
22,23:54,9,71,68.0,29.93
23,00:54,9,70,73.0,29.92
23,01:54,9,71,73.0,29.9
23,02:54,9,71,73.0,29.88
23,03:54,9,71,76.0,29.87
23,04:54,9,71,76.0,29.86
23,05:54,9,71,76.0,29.86
23,06:54,9,73,74.0,29.86
23,07:54,9,76,69.0,29.85
23,08:54,9,81,61.0,29.83
23,09:54,9,83,59.0,29.81
23,10:54,9,86,53.0,29.79
23,11:54,9,89,47.0,29.77
23,12:54,9,91,41.0,29.74
23,13:54,9,92,37.0,29.73
23,14:54,9,91,38.0,29.71
23,15:54,9,88,43.0,29.7
23,16:54,9,82,60.0,29.7
23,17:54,9,81,61.0,29.69
23,18:54,9,79,65.0,29.7
23,19:54,9,76,72.0,29.69
23,20:54,9,76,69.0,29.68
23,21:54,9,76,69.0,29.67
23,22:54,9,78,56.0,29.68
23,23:54,9,72,73.0,29.68
24,00:54,9,70,79.0,29.7
24,01:54,9,70,79.0,29.65
24,02:54,9,69,84.0,29.66
24,03:54,9,69,84.0,29.68
24,04:54,9,68,84.0,29.69
24,05:54,9,68,81.0,29.69
24,06:54,9,70,71.0,29.7
24,07:54,9,72,64.0,29.71
24,08:54,9,74,57.0,29.7
24,09:54,9,76,52.0,29.7
24,10:54,9,78,47.0,29.68
24,11:54,9,78,42.0,29.67
24,12:54,9,77,43.0,29.67
24,13:54,9,77,42.0,29.67
24,14:54,9,78,42.0,29.66
24,15:54,9,77,39.0,29.68
24,16:54,9,74,46.0,29.7
24,17:54,9,70,57.0,29.73
24,18:54,9,69,61.0,29.75
24,19:54,9,68,61.0,29.79
24,20:54,9,67,57.0,29.8
24,21:54,9,66,56.0,29.81
24,22:54,9,65,56.0,29.8
24,23:54,9,63,65.0,29.8
25,00:54,9,62,62.0,29.8
25,01:54,9,61,65.0,29.8
25,02:54,9,60,67.0,29.81
25,03:54,9,59,69.0,29.82
25,04:54,9,59,69.0,29.84
25,05:54,9,59,67.0,29.84
25,06:54,9,61,63.0,29.85
25,07:54,9,64,56.0,29.87
25,08:54,9,66,54.0,29.87
25,09:54,9,68,51.0,29.85
25,10:54,9,70,47.0,29.85
25,11:54,9,71,44.0,29.83
25,12:54,9,73,43.0,29.82
25,13:54,9,74,40.0,29.8
25,14:54,9,69,59.0,29.8
25,15:54,9,67,66.0,29.81
25,16:54,9,66,65.0,29.83
25,17:54,9,65,70.0,29.84
25,18:54,9,65,68.0,29.84
25,19:54,9,63,73.0,29.86
25,20:54,9,62,73.0,29.85
25,21:54,9,61,75.0,29.86
25,22:54,9,61,72.0,29.86
25,23:54,9,61,72.0,29.85
26,00:54,9,61,75.0,29.85
26,01:54,9,61,75.0,29.83
26,02:54,9,59,81.0,29.82
26,03:54,9,61,81.0,29.83
26,04:54,9,60,84.0,29.84
26,05:54,9,61,84.0,29.82
26,06:54,9,64,84.0,29.81
26,07:54,9,67,76.0,29.82
26,08:54,9,70,68.0,29.8
26,09:54,9,75,55.0,29.79
26,10:54,9,80,44.0,29.76
26,11:54,9,81,39.0,29.73
26,12:54,9,80,44.0,29.71
26,13:54,9,84,34.0,29.71
26,14:54,9,80,41.0,29.7
26,15:54,9,79,44.0,29.71
26,16:54,9,69,78.0,29.77
26,17:54,9,64,78.0,29.8
26,18:54,9,61,84.0,29.81
26,19:54,9,63,73.0,29.83
26,20:54,9,63,70.0,29.86
26,21:54,9,62,80.0,29.88
26,22:54,9,64,70.0,29.88
26,23:54,9,63,70.0,29.9
27,00:54,9,61,75.0,29.91
27,01:54,9,60,78.0,29.93
27,02:54,9,60,75.0,29.96
27,03:54,9,60,72.0,29.97
27,04:54,9,59,72.0,29.99
27,05:54,9,59,69.0,30.02
27,06:54,9,61,65.0,30.05
27,07:54,9,63,60.0,30.08
27,08:54,9,66,52.0,30.1
27,09:54,9,69,49.0,30.11
27,10:54,9,71,44.0,30.11
27,11:54,9,73,40.0,30.1
27,12:54,9,71,46.0,30.08
27,13:54,9,72,41.0,30.07
27,14:54,9,71,49.0,30.07
27,15:54,9,70,46.0,30.08
27,16:54,9,68,55.0,30.09
27,17:54,9,67,57.0,30.1
27,18:54,9,67,57.0,30.11
27,19:54,9,65,61.0,30.12
27,20:54,9,65,59.0,30.13
27,21:54,9,63,63.0,30.13
27,22:54,9,61,67.0,30.12
27,23:54,9,60,72.0,30.1
28,00:54,9,61,75.0,30.11
28,01:54,9,60,80.0,30.11
28,02:54,9,60,78.0,30.11
28,03:54,9,60,78.0,30.11
28,04:54,9,61,78.0,30.12
28,05:54,9,61,78.0,30.13
28,06:54,9,63,78.0,30.14
28,07:54,9,68,70.0,30.14
28,08:54,9,72,61.0,30.12
28,09:54,9,75,55.0,30.09
28,10:54,9,78,50.0,30.07
28,11:54,9,79,50.0,30.04
28,12:54,9,80,51.0,30.04
28,13:54,9,80,51.0,30.01
28,14:54,9,79,52.0,30
28,15:54,9,77,54.0,29.99
28,16:54,9,75,55.0,30.01
28,17:54,9,72,61.0,30.04
28,18:54,9,71,63.0,30.04
28,19:54,9,71,68.0,30.04
28,20:54,9,71,71.0,30.04
28,21:54,9,70,76.0,30.05
28,22:54,9,70,79.0,30.06
28,23:54,9,71,79.0,30.05
29,00:54,9,71,79.0,30.03
29,01:54,9,72,79.0,30.04
29,02:54,9,72,76.0,30.05
29,03:54,9,70,82.0,30.08
29,04:54,9,71,71.0,30.12
29,05:54,9,70,68.0,30.17
29,06:54,9,70,64.0,30.18
29,07:54,9,71,55.0,30.21
29,08:54,9,73,50.0,30.23
29,09:54,9,72,50.0,30.24
29,10:54,9,72,52.0,30.24
29,11:54,9,72,52.0,30.24
29,12:54,9,68,68.0,30.23
29,13:54,9,69,66.0,30.23
29,14:54,9,70,59.0,30.24
29,15:54,9,68,61.0,30.25
29,16:54,9,65,63.0,30.26
29,17:54,9,64,54.0,30.27
29,18:54,9,63,54.0,30.29
29,19:54,9,65,37.0,30.31
29,20:54,9,63,38.0,30.32
29,21:54,9,62,40.0,30.33
29,22:54,9,59,48.0,30.34
29,23:54,9,58,53.0,30.35
30,00:54,9,57,55.0,30.36
30,01:54,9,55,59.0,30.35
30,02:54,9,55,59.0,30.35
30,03:54,9,55,62.0,30.36
30,04:54,9,54,64.0,30.38
30,05:54,9,52,66.0,30.39
30,06:54,9,54,64.0,30.38
30,07:54,9,58,60.0,30.39
30,08:54,9,60,58.0,30.4
30,09:54,9,61,56.0,30.39
30,10:54,9,61,60.0,30.37
30,11:54,9,61,58.0,30.38
30,12:54,9,61,58.0,30.35
30,13:54,9,61,56.0,30.33
30,14:54,9,60,60.0,30.31
30,15:54,9,59,62.0,30.29
30,16:54,9,58,65.0,30.28
30,17:54,9,58,65.0,30.27
30,18:54,9,57,67.0,30.27
30,19:54,9,57,69.0,30.25
30,20:54,9,58,67.0,30.26
30,21:54,9,58,67.0,30.25
30,22:54,9,57,69.0,30.24
30,23:54,9,57,72.0,30.21
1,00:54,10,57,69.0,30.19
1,01:54,10,58,70.0,30.17
1,02:54,10,58,75.0,30.15
1,03:54,10,58,75.0,30.14
1,04:54,10,59,72.0,30.13
1,05:54,10,57,83.0,30.12
1,06:54,10,58,84.0,30.12
1,07:54,10,59,81.0,30.11
1,08:54,10,61,81.0,30.1
1,09:54,10,62,80.0,30.06
1,10:54,10,66,73.0,30.04
1,11:54,10,67,73.0,30.01
1,12:54,10,72,64.0,29.96
1,13:54,10,71,68.0,29.96
1,14:54,10,72,66.0,29.94
1,15:54,10,71,71.0,29.91
1,16:54,10,71,71.0,29.89
1,17:54,10,71,71.0,29.88
1,18:54,10,70,76.0,29.87
1,19:54,10,70,76.0,29.85
1,20:54,10,70,76.0,29.83
1,21:54,10,70,76.0,29.8
1,22:54,10,71,76.0,29.77
1,23:54,10,72,76.0,29.75
2,00:54,10,72,76.0,29.72
2,01:54,10,73,74.0,29.72
2,02:54,10,73,74.0,29.72
2,03:54,10,73,76.0,29.72
2,04:54,10,74,74.0,29.72
2,05:54,10,74,74.0,29.73
2,06:54,10,75,71.0,29.75
2,07:54,10,76,69.0,29.78
2,08:54,10,77,64.0,29.77
2,09:54,10,76,64.0,29.78
2,10:54,10,73,76.0,29.77
2,11:54,10,73,76.0,29.75
2,12:54,10,70,76.0,29.77
2,13:54,10,65,87.0,29.8
2,14:54,10,63,87.0,29.83
2,15:54,10,62,90.0,29.85
2,16:54,10,61,90.0,29.88
2,17:54,10,61,84.0,29.92
2,18:54,10,60,84.0,29.94
2,19:54,10,58,84.0,29.98
2,20:54,10,57,74.0,30.03
2,21:54,10,56,72.0,30.05
2,22:54,10,56,65.0,30.07
2,23:54,10,55,62.0,30.09
3,00:54,10,54,59.0,30.11
3,01:54,10,54,57.0,30.11
3,02:54,10,53,59.0,30.13
3,03:54,10,53,57.0,30.14
3,04:54,10,53,55.0,30.15
3,05:54,10,52,59.0,30.17
3,06:54,10,53,57.0,30.21
3,07:54,10,53,57.0,30.21
3,08:54,10,54,55.0,30.21
3,09:54,10,54,55.0,30.21
3,10:54,10,55,53.0,30.21
3,11:54,10,54,57.0,30.2
3,12:54,10,54,57.0,30.16
3,13:54,10,54,57.0,30.17
3,14:54,10,54,57.0,30.15
3,15:54,10,54,57.0,30.14
3,16:54,10,54,59.0,30.11
3,17:54,10,53,64.0,30.11
3,18:54,10,54,62.0,30.1
3,19:54,10,54,62.0,30.09
3,20:54,10,53,72.0,30.06
3,21:54,10,52,80.0,30.03
3,22:54,10,51,86.0,30
3,23:54,10,52,86.0,29.96
4,00:54,10,53,86.0,29.95
4,01:54,10,53,86.0,29.91
4,02:54,10,54,87.0,29.89
4,03:54,10,53,89.0,29.89
4,04:54,10,53,86.0,29.88
4,05:54,10,53,83.0,29.88
4,06:54,10,54,80.0,29.89
4,07:54,10,56,77.0,29.91
4,08:54,10,60,67.0,29.93
4,09:54,10,60,60.0,29.95
4,10:54,10,61,54.0,29.98
4,11:54,10,58,62.0,30.01
4,12:54,10,61,54.0,30.02
4,13:54,10,60,47.0,30.05
4,14:54,10,62,41.0,30.07
4,15:54,10,60,39.0,30.11
4,16:54,10,58,39.0,30.13
4,17:54,10,56,42.0,30.17
4,18:54,10,53,45.0,30.22
4,19:54,10,52,43.0,30.26
4,20:54,10,50,46.0,30.29
4,21:54,10,48,52.0,30.31
4,22:54,10,47,52.0,30.32
4,23:54,10,46,51.0,30.34
5,00:54,10,45,58.0,30.35
5,01:54,10,44,55.0,30.35
5,02:54,10,44,55.0,30.37
5,03:54,10,44,58.0,30.38
5,04:54,10,43,60.0,30.4
5,05:54,10,43,60.0,30.42
5,06:54,10,45,56.0,30.43
5,07:54,10,48,52.0,30.44
5,08:54,10,52,45.0,30.45
5,09:54,10,55,40.0,30.45
5,10:54,10,54,40.0,30.45
5,11:54,10,55,42.0,30.43
5,12:54,10,56,42.0,30.42
5,13:54,10,56,42.0,30.4
5,14:54,10,57,44.0,30.39
5,15:54,10,56,46.0,30.38
5,16:54,10,55,51.0,30.38
5,17:54,10,54,55.0,30.39
5,18:54,10,52,61.0,30.39
5,19:54,10,51,61.0,30.4
5,20:54,10,50,66.0,30.4
5,21:54,10,49,66.0,30.4
5,22:54,10,49,64.0,30.4
5,23:54,10,49,64.0,30.4
6,00:54,10,48,66.0,30.41
6,01:54,10,48,63.0,30.41
6,02:54,10,48,66.0,30.41
6,03:54,10,47,69.0,30.4
6,04:54,10,46,71.0,30.4
6,05:54,10,47,71.0,30.39
6,06:54,10,51,71.0,30.38
6,07:54,10,56,65.0,30.37
6,08:54,10,60,58.0,30.37
6,09:54,10,65,52.0,30.36
6,10:54,10,66,52.0,30.35
6,11:54,10,65,56.0,30.32
6,12:54,10,65,59.0,30.32
6,13:54,10,66,61.0,30.29
6,14:54,10,66,65.0,30.28
6,15:54,10,65,68.0,30.27
6,16:54,10,66,68.0,30.25
6,17:54,10,66,70.0,30.23
6,18:54,10,67,71.0,30.23
6,19:54,10,69,68.0,30.23
6,20:54,10,69,68.0,30.23
6,21:54,10,69,68.0,30.22
6,22:54,10,70,68.0,30.21
6,23:54,10,70,68.0,30.21
7,00:54,10,70,68.0,30.21
7,01:54,10,70,68.0,30.17
7,02:54,10,70,68.0,30.17
7,03:54,10,70,66.0,30.16
7,04:54,10,69,68.0,30.16
7,05:54,10,70,66.0,30.16
7,06:54,10,70,66.0,30.16
7,07:54,10,72,61.0,30.15
7,08:54,10,76,56.0,30.14
7,09:54,10,78,52.0,30.12
7,10:54,10,80,47.0,30.09
7,11:54,10,80,45.0,30.07
7,12:54,10,79,47.0,30.05
7,13:54,10,79,49.0,30.04
7,14:54,10,80,47.0,30.03
7,15:54,10,78,50.0,30.04
7,16:54,10,75,60.0,30.05
7,17:54,10,75,60.0,30.06
7,18:54,10,74,62.0,30.08
7,19:54,10,66,70.0,30.14
7,20:54,10,62,86.0,30.16
7,21:54,10,62,84.0,30.16
7,22:54,10,61,87.0,30.17
7,23:54,10,63,81.0,30.17
8,00:54,10,62,84.0,30.19
8,01:54,10,62,80.0,30.17
8,02:54,10,62,78.0,30.18
8,03:54,10,61,78.0,30.2
8,04:54,10,60,72.0,30.22
8,05:54,10,60,70.0,30.23
8,06:54,10,60,72.0,30.24
8,07:54,10,60,75.0,30.26
8,08:54,10,61,72.0,30.27
8,09:54,10,61,72.0,30.27
8,10:54,10,62,70.0,30.26
8,11:54,10,64,60.0,30.25
8,12:54,10,65,61.0,30.24
8,13:54,10,63,68.0,30.25
8,14:54,10,63,63.0,30.25
8,15:54,10,62,65.0,30.25
8,16:54,10,60,70.0,30.26
8,17:54,10,60,70.0,30.27
8,18:54,10,59,67.0,30.27
8,19:54,10,58,75.0,30.27
8,20:54,10,58,75.0,30.28
8,21:54,10,57,74.0,30.29
8,22:54,10,57,78.0,30.28
8,23:54,10,56,81.0,30.28
9,00:54,10,55,83.0,30.28
9,01:54,10,55,83.0,30.27
9,02:54,10,55,80.0,30.27
9,03:54,10,58,67.0,30.29
9,04:54,10,58,65.0,30.29
9,05:54,10,58,65.0,30.3
9,06:54,10,59,67.0,30.31
9,07:54,10,60,62.0,30.31
9,08:54,10,60,65.0,30.33
9,09:54,10,60,62.0,30.34
9,10:54,10,60,60.0,30.33
9,11:54,10,59,64.0,30.32
9,12:54,10,60,60.0,30.32
9,13:54,10,59,64.0,30.32
9,14:54,10,59,67.0,30.31
9,15:54,10,57,74.0,30.32
9,16:54,10,56,81.0,30.32
9,17:54,10,55,80.0,30.32
9,18:54,10,55,69.0,30.31
9,19:54,10,57,60.0,30.3
9,20:54,10,57,60.0,30.3
9,21:54,10,58,58.0,30.29
9,22:54,10,57,64.0,30.28
9,23:54,10,56,72.0,30.28
10,00:54,10,56,72.0,30.27
10,01:54,10,56,72.0,30.25
10,02:54,10,56,75.0,30.26
10,03:54,10,55,74.0,30.26
10,04:54,10,54,77.0,30.27
10,05:54,10,54,75.0,30.28
10,06:54,10,54,72.0,30.29
10,07:54,10,54,75.0,30.29
10,08:54,10,55,72.0,30.29
10,09:54,10,55,72.0,30.29
10,10:54,10,56,67.0,30.29
10,11:54,10,56,65.0,30.27
10,12:54,10,56,62.0,30.24
10,13:54,10,56,60.0,30.24
10,14:54,10,57,58.0,30.23
10,15:54,10,57,55.0,30.24
10,16:54,10,58,51.0,30.24
10,17:54,10,59,51.0,30.23
10,18:54,10,59,54.0,30.23
10,19:54,10,58,53.0,30.23
10,20:54,10,58,56.0,30.23
10,21:54,10,58,58.0,30.22
10,22:54,10,58,60.0,30.21
10,23:54,10,57,64.0,30.21
11,00:54,10,57,67.0,30.2
11,01:54,10,57,67.0,30.18
11,02:54,10,56,70.0,30.17
11,03:54,10,56,70.0,30.18
11,04:54,10,56,70.0,30.16
11,05:54,10,55,72.0,30.18
11,06:54,10,55,72.0,30.18
11,07:54,10,56,72.0,30.2
11,08:54,10,55,77.0,30.17
11,09:54,10,56,72.0,30.17
11,10:54,10,56,75.0,30.16
11,11:54,10,54,80.0,30.16
11,12:54,10,54,80.0,30.16
11,13:54,10,53,86.0,30.16
11,14:54,10,54,83.0,30.14
11,15:54,10,54,83.0,30.14
11,16:54,10,54,83.0,30.13
11,17:54,10,54,87.0,30.12
11,18:54,10,55,83.0,30.11
11,19:54,10,55,83.0,30.11
11,20:54,10,55,83.0,30.09
11,21:54,10,55,83.0,30.07
11,22:54,10,55,87.0,30.05
11,23:54,10,54,87.0,30.03
12,00:54,10,54,87.0,30.02
12,01:54,10,54,83.0,29.99
12,02:54,10,54,83.0,29.98
12,03:54,10,54,83.0,29.97
12,04:54,10,54,87.0,29.96
12,05:54,10,54,87.0,29.95
12,06:54,10,54,87.0,29.95
12,07:54,10,55,87.0,29.97
12,08:54,10,56,84.0,29.96
12,09:54,10,56,84.0,29.96
12,10:54,10,56,81.0,29.96
12,11:54,10,57,78.0,29.96
12,12:54,10,58,75.0,29.94
12,13:54,10,58,75.0,29.93
12,14:54,10,58,75.0,29.93
12,15:54,10,58,75.0,29.94
12,16:54,10,58,72.0,29.94
12,17:54,10,58,75.0,29.95
12,18:54,10,58,75.0,29.96
12,19:54,10,58,75.0,29.96
12,20:54,10,56,77.0,29.97
12,21:54,10,57,78.0,29.97
12,22:54,10,56,77.0,29.97
12,23:54,10,55,83.0,29.97
13,00:54,10,54,83.0,29.97
13,01:54,10,53,83.0,29.97
13,02:54,10,54,87.0,29.97
13,03:54,10,54,83.0,29.97
13,04:54,10,54,83.0,29.99
13,05:54,10,55,80.0,30.01
13,06:54,10,57,74.0,30.03
13,07:54,10,59,72.0,30.04
13,08:54,10,62,65.0,30.05
13,09:54,10,64,63.0,30.06
13,10:54,10,66,56.0,30.05
13,11:54,10,67,55.0,30.04
13,12:54,10,66,61.0,30.03
13,13:54,10,65,63.0,30.02
13,14:54,10,63,68.0,30.02
13,15:54,10,62,75.0,30.02
13,16:54,10,60,75.0,30.03
13,17:54,10,59,78.0,30.03
13,18:54,10,60,78.0,30.03
13,19:54,10,58,84.0,30.03
13,20:54,10,58,78.0,30.05
13,21:54,10,56,77.0,30.03
13,22:54,10,55,80.0,30.02
13,23:54,10,53,83.0,30.03
14,00:54,10,53,80.0,30.03
14,01:54,10,53,80.0,30.01
14,02:54,10,54,77.0,30
14,03:54,10,52,80.0,30
14,04:54,10,54,77.0,29.99
14,05:54,10,54,77.0,29.99
14,06:54,10,56,75.0,30.01
14,07:54,10,59,69.0,30.02
14,08:54,10,60,72.0,30.01
14,09:54,10,63,60.0,29.99
14,10:54,10,64,60.0,29.96
14,11:54,10,62,75.0,29.95
14,12:54,10,63,70.0,29.93
14,13:54,10,64,73.0,29.9
14,14:54,10,64,75.0,29.89
14,15:54,10,61,81.0,29.89
14,16:54,10,59,87.0,29.9
14,17:54,10,59,87.0,29.91
14,18:54,10,58,87.0,29.92
14,19:54,10,60,86.0,29.94
14,20:54,10,60,84.0,29.95
14,21:54,10,60,80.0,29.97
14,22:54,10,61,70.0,29.98
14,23:54,10,59,69.0,30
15,00:54,10,57,69.0,30.01
15,01:54,10,56,65.0,30.03
15,02:54,10,55,64.0,30.04
15,03:54,10,54,62.0,30.06
15,04:54,10,53,59.0,30.08
15,05:54,10,51,59.0,30.09
15,06:54,10,52,57.0,30.11
15,07:54,10,54,51.0,30.13
15,08:54,10,57,45.0,30.14
15,09:54,10,59,39.0,30.14
15,10:54,10,62,34.0,30.12
15,11:54,10,61,35.0,30.12
15,12:54,10,63,33.0,30.1
15,13:54,10,64,33.0,30.09
15,14:54,10,61,39.0,30.07
15,15:54,10,60,46.0,30.06
15,16:54,10,58,48.0,30.07
15,17:54,10,56,62.0,30.08
15,18:54,10,55,59.0,30.09
15,19:54,10,53,61.0,30.11
15,20:54,10,52,64.0,30.11
15,21:54,10,51,69.0,30.11
15,22:54,10,50,71.0,30.1
15,23:54,10,50,71.0,30.09
16,00:54,10,48,77.0,30.09
16,01:54,10,49,71.0,30.09
16,02:54,10,49,69.0,30.08
16,03:54,10,47,74.0,30.08
16,04:54,10,47,77.0,30.08
16,05:54,10,48,77.0,30.08
16,06:54,10,50,74.0,30.06
16,07:54,10,53,74.0,30.06
16,08:54,10,58,60.0,30.01
16,09:54,10,61,50.0,30
16,10:54,10,62,44.0,30
16,11:54,10,60,58.0,29.95
16,12:54,10,60,58.0,29.94
16,13:54,10,59,64.0,29.9
16,14:54,10,59,67.0,29.88
16,15:54,10,58,70.0,29.84
16,16:54,10,58,72.0,29.8
16,17:54,10,58,75.0,29.74
16,18:54,10,59,78.0,29.7
16,19:54,10,59,81.0,29.64
16,20:54,10,59,81.0,29.56
16,21:54,10,59,83.0,29.42
16,22:54,10,59,87.0,29.32
16,23:54,10,59,87.0,29.21
17,00:54,10,59,87.0,29.04
17,01:54,10,62,86.0,28.86
17,02:54,10,64,87.0,28.81
17,03:54,10,63,90.0,28.80s
17,04:54,10,59,93.0,28.81s
17,05:54,10,53,80.0,28.87s
17,06:54,10,52,72.0,28.93s
17,07:54,10,52,66.0,28.98
17,08:54,10,54,59.0,28.97
17,09:54,10,55,59.0,28.97
17,10:54,10,55,59.0,28.99
17,11:54,10,55,59.0,29
17,12:54,10,56,55.0,29.01
17,13:54,10,56,60.0,29.03
17,14:54,10,56,55.0,29.06
17,15:54,10,55,55.0,29.1
17,16:54,10,54,59.0,29.14
17,17:54,10,54,59.0,29.19
17,18:54,10,54,55.0,29.23
17,19:54,10,54,53.0,29.28
17,20:54,10,54,55.0,29.32
17,21:54,10,54,55.0,29.36
17,22:54,10,53,57.0,29.39
17,23:54,10,52,59.0,29.43
18,00:54,10,52,59.0,29.45
18,01:54,10,52,59.0,29.47
18,02:54,10,52,59.0,29.49
18,03:54,10,51,61.0,29.51
18,04:54,10,51,61.0,29.54
18,05:54,10,51,64.0,29.58
18,06:54,10,53,61.0,29.62
18,07:54,10,54,59.0,29.65
18,08:54,10,55,57.0,29.68
18,09:54,10,56,53.0,29.7
18,11:54,10,59,46.0,29.71
18,12:54,10,59,44.0,29.71
18,13:54,10,60,41.0,29.72
18,14:54,10,61,41.0,29.74
18,15:54,10,60,41.0,29.77
18,16:54,10,57,45.0,29.8
18,17:54,10,55,49.0,29.83
18,18:54,10,53,52.0,29.85
18,19:54,10,52,55.0,29.87
18,20:54,10,51,54.0,29.9
18,21:54,10,50,57.0,29.91
18,22:54,10,49,59.0,29.92
18,23:54,10,48,61.0,29.93
19,00:54,10,48,61.0,29.95
19,01:54,10,47,61.0,29.96
19,02:54,10,46,63.0,29.96
19,03:54,10,46,63.0,29.97
19,04:54,10,45,66.0,29.97
19,05:54,10,45,63.0,29.98
19,06:54,10,46,63.0,30
19,07:54,10,48,58.0,30
19,08:54,10,51,50.0,30.01
19,09:54,10,54,47.0,30.01
19,10:54,10,55,45.0,30.01
19,11:54,10,57,42.0,30
19,12:54,10,59,39.0,29.98
19,13:54,10,61,35.0,29.98
19,14:54,10,61,36.0,29.97
19,15:54,10,61,35.0,29.98
19,16:54,10,59,38.0,29.98
19,17:54,10,59,38.0,30
19,18:54,10,55,53.0,30.02
19,19:54,10,54,53.0,30.02
19,20:54,10,54,55.0,30.03
19,21:54,10,53,52.0,30.04
19,22:54,10,51,59.0,30.06
19,23:54,10,50,59.0,30.05
20,00:54,10,49,61.0,30.05
20,01:54,10,47,63.0,30.06
20,02:54,10,47,66.0,30.07
20,03:54,10,46,66.0,30.06
20,04:54,10,45,68.0,30.07
20,05:54,10,46,68.0,30.08
20,06:54,10,46,71.0,30.08
20,07:54,10,48,71.0,30.09
20,08:54,10,54,67.0,30.1
20,09:54,10,58,65.0,30.1
20,10:54,10,57,67.0,30.11
20,11:54,10,59,67.0,30.08
20,12:54,10,58,65.0,30.07
20,13:54,10,58,67.0,30.08
20,14:54,10,58,67.0,30.07
20,15:54,10,57,67.0,30.06
20,16:54,10,57,74.0,30.05
20,17:54,10,57,74.0,30.05
20,18:54,10,57,78.0,30.05
20,19:54,10,57,78.0,30.06
20,20:54,10,57,74.0,30.05
20,21:54,10,57,69.0,30.05
20,22:54,10,56,77.0,30.06
20,23:54,10,56,75.0,30.05
21,00:54,10,56,72.0,30.04
21,01:54,10,57,67.0,30.04
21,02:54,10,56,72.0,30.03
21,03:54,10,55,77.0,30.05
21,04:54,10,55,77.0,30.06
21,05:54,10,55,80.0,30.07
21,06:54,10,54,83.0,30.09
21,07:54,10,58,75.0,30.09
21,08:54,10,59,69.0,30.09
21,09:54,10,62,60.0,30.09
21,10:54,10,62,60.0,30.11
21,11:54,10,62,62.0,30.11
21,12:54,10,60,70.0,30.11
21,13:54,10,60,70.0,30.09
21,14:54,10,59,72.0,30.11
21,15:54,10,58,72.0,30.11
21,16:54,10,56,75.0,30.14
21,17:54,10,56,72.0,30.15
21,18:54,10,55,77.0,30.15
21,19:54,10,55,80.0,30.16
21,20:54,10,53,80.0,30.17
21,21:54,10,53,80.0,30.16
21,22:54,10,51,83.0,30.16
21,23:54,10,52,83.0,30.15
22,00:54,10,51,86.0,30.16
22,01:54,10,51,83.0,30.16
22,02:54,10,51,83.0,30.13
22,03:54,10,51,83.0,30.15
22,05:54,10,53,86.0,30.13
22,06:54,10,54,83.0,30.14
22,07:54,10,56,81.0,30.16
22,08:54,10,57,81.0,30.15
22,09:54,10,60,70.0,30.12
22,10:54,10,59,72.0,30.12
22,11:54,10,59,72.0,30.11
22,12:54,10,59,72.0,30.1
22,13:54,10,58,72.0,30.08
22,14:54,10,58,72.0,30.06
22,15:54,10,58,75.0,30.04
22,16:54,10,57,81.0,30.04
22,17:54,10,56,87.0,30.04
22,18:54,10,56,90.0,30.01
22,19:54,10,57,87.0,29.98
22,21:54,10,58,87.0,29.93
22,22:54,10,58,90.0,29.9
22,23:54,10,58,90.0,29.87
23,00:54,10,59,90.0,29.83
23,01:54,10,60,90.0,29.8
23,02:54,10,59,90.0,29.77
23,03:54,10,59,90.0,29.75
23,04:54,10,59,93.0,29.72
23,05:54,10,61,90.0,29.72
23,06:54,10,58,90.0,29.75
23,07:54,10,57,90.0,29.73
23,08:54,10,59,83.0,29.77
23,09:54,10,61,75.0,29.78
23,10:54,10,64,68.0,29.79
23,11:54,10,67,55.0,29.79
23,12:54,10,70,42.0,29.79
23,13:54,10,69,36.0,29.81
23,14:54,10,68,35.0,29.84
23,15:54,10,66,32.0,29.88
23,16:54,10,64,34.0,29.92
23,17:54,10,63,35.0,29.96
23,18:54,10,62,37.0,29.99
23,19:54,10,60,41.0,30.03
23,20:54,10,58,46.0,30.07
23,21:54,10,57,49.0,30.09
23,22:54,10,58,46.0,30.1
23,23:54,10,53,59.0,30.12
24,00:54,10,56,47.0,30.14
24,01:54,10,55,49.0,30.16
24,02:54,10,50,61.0,30.17
24,03:54,10,52,55.0,30.21
24,04:54,10,53,51.0,30.23
24,05:54,10,52,53.0,30.24
24,06:54,10,50,61.0,30.26
24,07:54,10,54,51.0,30.28
24,08:54,10,58,46.0,30.28
24,09:54,10,62,37.0,30.28
24,10:54,10,65,32.0,30.27
24,11:54,10,66,33.0,30.25
24,12:54,10,68,32.0,30.22
24,13:54,10,69,29.0,30.2
24,14:54,10,69,29.0,30.2
24,15:54,10,68,30.0,30.2
