Date,Time (est),Month,DayOfWeek,Temperature (ºF),Relative Humidity,Dwpt
3,09:54,4,2,43.0,76.0,29.96
3,10:54,4,2,42.0,79.0,29.96
3,11:54,4,2,41.0,86.0,29.97
3,12:54,4,2,41.0,89.0,29.93
3,13:54,4,2,40.0,89.0,29.89
3,14:54,4,2,40.0,89.0,29.88
3,15:54,4,2,39.0,89.0,29.85
3,16:54,4,2,39.0,89.0,29.85
3,17:54,4,2,39.0,89.0,29.83
3,18:54,4,2,38.0,93.0,29.79
3,19:54,4,2,39.0,89.0,29.80
3,20:54,4,2,39.0,93.0,29.76
3,21:54,4,2,39.0,93.0,29.72
3,22:54,4,2,39.0,93.0,29.69
3,23:54,4,2,37.0,93.0,29.64
4,00:54,4,3,38.0,93.0,29.56
4,01:54,4,3,36.0,97.0,29.54
4,02:54,4,3,36.0,97.0,29.53
4,03:54,4,3,36.0,97.0,29.49
4,04:54,4,3,36.0,97.0,29.45
4,05:54,4,3,36.0,97.0,29.41
4,06:54,4,3,36.0,97.0,29.35
4,07:54,4,3,36.0,97.0,29.33
4,08:54,4,3,37.0,96.0,29.31
4,09:54,4,3,37.0,96.0,29.29
4,10:54,4,3,38.0,93.0,29.25
4,11:54,4,3,38.0,97.0,29.22
4,12:54,4,3,39.0,93.0,29.21
4,13:54,4,3,38.0,93.0,29.22
4,14:54,4,3,37.0,93.0,29.24
4,15:54,4,3,36.0,93.0,29.28
4,16:54,4,3,35.0,93.0,29.33
4,17:54,4,3,35.0,93.0,29.36
4,18:54,4,3,35.0,93.0,29.38
4,19:54,4,3,35.0,89.0,29.40
4,20:54,4,3,35.0,89.0,29.40
4,21:54,4,3,36.0,86.0,29.40
4,22:54,4,3,36.0,86.0,29.41
4,23:54,4,3,36.0,86.0,29.42
5,00:54,4,4,36.0,86.0,29.42
5,01:54,4,4,36.0,86.0,29.43
5,02:54,4,4,36.0,82.0,29.43
5,03:54,4,4,36.0,86.0,29.44
5,04:54,4,4,36.0,86.0,29.45
5,05:54,4,4,36.0,82.0,29.46
5,06:54,4,4,37.0,79.0,29.46
5,07:54,4,4,38.0,73.0,29.46
5,08:54,4,4,41.0,67.0,29.46
5,09:54,4,4,43.0,60.0,29.47
5,10:54,4,4,44.0,60.0,29.48
5,11:54,4,4,44.0,55.0,29.49
5,12:54,4,4,44.0,55.0,29.49
5,13:54,4,4,44.0,58.0,29.50
5,14:54,4,4,46.0,56.0,29.50
5,15:54,4,4,45.0,56.0,29.51
5,16:54,4,4,44.0,60.0,29.54
5,17:54,4,4,43.0,65.0,29.56
5,18:54,4,4,43.0,65.0,29.57
5,19:54,4,4,42.0,68.0,29.59
5,20:54,4,4,41.0,73.0,29.59
5,21:54,4,4,41.0,73.0,29.59
5,22:54,4,4,41.0,73.0,29.59
5,23:54,4,4,41.0,73.0,29.59
6,00:54,4,5,40.0,77.0,29.59
6,01:54,4,5,39.0,82.0,29.60
6,02:54,4,5,39.0,79.0,29.61
6,03:54,4,5,38.0,79.0,29.62
6,04:54,4,5,38.0,76.0,29.64
6,05:54,4,5,37.0,79.0,29.66
6,06:54,4,5,39.0,70.0,29.67
6,07:54,4,5,40.0,68.0,29.67
6,08:54,4,5,41.0,60.0,29.69
6,09:54,4,5,42.0,62.0,29.70
6,10:54,4,5,41.0,76.0,29.71
6,11:54,4,5,42.0,76.0,29.72
6,12:54,4,5,41.0,79.0,29.73
6,13:54,4,5,43.0,76.0,29.73
6,14:54,4,5,43.0,76.0,29.75
6,15:54,4,5,42.0,79.0,29.76
6,16:54,4,5,42.0,76.0,29.78
6,17:54,4,5,40.0,86.0,29.81
6,18:54,4,5,40.0,83.0,29.83
6,19:54,4,5,40.0,83.0,29.85
6,20:54,4,5,39.0,86.0,29.87
6,21:54,4,5,38.0,89.0,29.88
6,22:54,4,5,38.0,86.0,29.89
6,23:54,4,5,38.0,83.0,29.90
7,00:54,4,6,38.0,83.0,29.91
7,01:54,4,6,38.0,79.0,29.91
7,02:54,4,6,38.0,76.0,29.92
7,03:54,4,6,38.0,73.0,29.93
7,04:54,4,6,37.0,73.0,29.96
7,05:54,4,6,37.0,73.0,29.98
7,06:54,4,6,38.0,68.0,30.00
7,07:54,4,6,40.0,65.0,30.01
7,08:54,4,6,42.0,60.0,30.02
7,09:54,4,6,41.0,62.0,30.04
7,10:54,4,6,45.0,56.0,30.04
7,11:54,4,6,43.0,63.0,30.04
7,12:54,4,6,43.0,65.0,30.04
7,13:54,4,6,43.0,71.0,30.03
7,14:54,4,6,43.0,71.0,30.03
7,15:54,4,6,42.0,73.0,30.04
7,16:54,4,6,42.0,71.0,30.06
7,17:54,4,6,41.0,73.0,30.06
7,18:54,4,6,40.0,70.0,30.06
7,19:54,4,6,41.0,65.0,30.07
7,20:54,4,6,40.0,73.0,30.07
7,21:54,4,6,38.0,79.0,30.08
7,22:54,4,6,39.0,79.0,30.08
7,23:54,4,6,42.0,62.0,30.08
8,00:54,4,0,41.0,60.0,30.08
8,01:54,4,0,41.0,57.0,30.08
8,02:54,4,0,40.0,58.0,30.09
8,03:54,4,0,40.0,58.0,30.09
8,04:54,4,0,41.0,55.0,30.10
8,05:54,4,0,41.0,57.0,30.11
8,06:54,4,0,44.0,51.0,30.11
8,07:54,4,0,49.0,44.0,30.12
8,08:54,4,0,54.0,37.0,30.12
8,09:54,4,0,57.0,28.0,30.10
8,10:54,4,0,57.0,34.0,30.09
8,11:54,4,0,58.0,35.0,30.07
8,12:54,4,0,62.0,32.0,30.04
8,13:54,4,0,65.0,23.0,30.01
8,14:54,4,0,65.0,19.0,29.99
8,15:54,4,0,65.0,22.0,29.98
8,16:54,4,0,65.0,20.0,29.98
8,17:54,4,0,64.0,23.0,29.99
8,18:54,4,0,62.0,26.0,30.00
8,19:54,4,0,61.0,27.0,30.00
8,20:54,4,0,59.0,28.0,30.00
8,21:54,4,0,57.0,30.0,30.00
8,22:54,4,0,57.0,30.0,30.00
8,23:54,4,0,56.0,32.0,30.01
9,00:54,4,1,53.0,37.0,30.01
9,01:54,4,1,54.0,34.0,30.00
9,02:54,4,1,52.0,37.0,29.99
9,03:54,4,1,52.0,38.0,29.99
9,04:54,4,1,52.0,38.0,29.98
9,05:54,4,1,52.0,40.0,30.00
9,06:54,4,1,54.0,38.0,30.01
9,07:54,4,1,58.0,33.0,30.02
9,08:54,4,1,55.0,45.0,30.05
9,09:54,4,1,59.0,35.0,30.04
9,10:54,4,1,58.0,39.0,30.05
9,11:54,4,1,53.0,52.0,30.06
9,12:54,4,1,51.0,59.0,30.07
9,13:54,4,1,50.0,66.0,30.06
9,14:54,4,1,49.0,69.0,30.07
9,15:54,4,1,48.0,71.0,30.07
9,16:54,4,1,47.0,71.0,30.07
9,17:54,4,1,45.0,77.0,30.09
9,18:54,4,1,44.0,83.0,30.09
9,19:54,4,1,44.0,85.0,30.10
9,20:54,4,1,43.0,82.0,30.11
9,21:54,4,1,43.0,86.0,30.11
9,22:54,4,1,43.0,80.0,30.13
9,23:54,4,1,42.0,89.0,30.14
10,00:54,4,2,42.0,85.0,30.14
10,01:54,4,2,40.0,93.0,30.13
10,02:54,4,2,40.0,89.0,30.12
10,03:54,4,2,42.0,82.0,30.12
10,04:54,4,2,41.0,79.0,30.14
10,05:54,4,2,42.0,82.0,30.14
10,06:54,4,2,44.0,73.0,30.16
10,07:54,4,2,46.0,66.0,30.15
10,08:54,4,2,50.0,54.0,30.15
10,09:54,4,2,49.0,69.0,30.14
10,10:54,4,2,50.0,66.0,30.13
10,11:54,4,2,51.0,66.0,30.12
10,12:54,4,2,52.0,69.0,30.11
10,13:54,4,2,51.0,74.0,30.11
10,14:54,4,2,54.0,69.0,30.10
10,15:54,4,2,57.0,55.0,30.09
10,16:54,4,2,56.0,62.0,30.09
10,17:54,4,2,50.0,80.0,30.09
10,18:54,4,2,50.0,83.0,30.11
10,19:54,4,2,48.0,86.0,30.12
10,20:54,4,2,47.0,90.0,30.13
10,21:54,4,2,46.0,93.0,30.13
10,22:54,4,2,45.0,93.0,30.11
10,23:54,4,2,45.0,93.0,30.09
11,00:54,4,3,45.0,93.0,30.09
11,01:54,4,3,45.0,93.0,30.08
11,02:54,4,3,45.0,97.0,30.07
11,03:54,4,3,45.0,100.0,30.07
11,04:54,4,3,45.0,100.0,30.07
11,05:54,4,3,45.0,100.0,30.07
11,06:54,4,3,46.0,100.0,30.08
11,07:54,4,3,46.0,100.0,30.09
11,08:54,4,3,47.0,100.0,30.10
11,09:54,4,3,47.0,100.0,30.09
11,10:54,4,3,48.0,100.0,30.08
11,11:54,4,3,48.0,96.0,30.06
11,12:54,4,3,47.0,93.0,30.06
11,13:54,4,3,47.0,93.0,30.04
11,14:54,4,3,48.0,100.0,30.02
11,15:54,4,3,47.0,97.0,30.04
11,16:54,4,3,47.0,93.0,30.01
11,17:54,4,3,45.0,97.0,29.99
11,18:54,4,3,45.0,97.0,29.98
11,19:54,4,3,46.0,96.0,29.96
11,20:54,4,3,47.0,100.0,29.95
11,21:54,4,3,49.0,100.0,29.92
11,22:54,4,3,48.0,100.0,29.91
11,23:54,4,3,53.0,100.0,29.88
12,00:54,4,4,55.0,100.0,29.84
12,01:54,4,4,50.0,100.0,29.80
12,02:54,4,4,57.0,100.0,29.75
12,03:54,4,4,58.0,93.0,29.70
12,04:54,4,4,58.0,97.0,29.67
12,05:54,4,4,59.0,93.0,29.62
12,06:54,4,4,59.0,93.0,29.60
12,07:54,4,4,61.0,93.0,29.57
12,08:54,4,4,60.0,93.0,29.55
12,09:54,4,4,60.0,96.0,29.51
12,10:54,4,4,60.0,93.0,29.47
12,11:54,4,4,59.0,96.0,29.44
12,12:54,4,4,59.0,93.0,29.42
12,13:54,4,4,60.0,86.0,29.38
12,14:54,4,4,58.0,90.0,29.37
12,15:54,4,4,58.0,87.0,29.36
12,16:54,4,4,55.0,90.0,29.40
12,17:54,4,4,54.0,87.0,29.41
12,18:54,4,4,53.0,89.0,29.44
12,19:54,4,4,52.0,86.0,29.48
12,20:54,4,4,51.0,83.0,29.50
12,21:54,4,4,51.0,80.0,29.51
12,22:54,4,4,50.0,83.0,29.51
12,23:54,4,4,49.0,83.0,29.51
13,00:54,4,5,48.0,86.0,29.50
13,01:54,4,5,46.0,89.0,29.49
13,02:54,4,5,47.0,86.0,29.48
13,03:54,4,5,46.0,89.0,29.46
13,04:54,4,5,46.0,89.0,29.46
13,05:54,4,5,48.0,86.0,29.46
13,06:54,4,5,51.0,80.0,29.45
13,07:54,4,5,53.0,72.0,29.44
13,08:54,4,5,55.0,62.0,29.44
13,09:54,4,5,54.0,57.0,29.44
13,10:54,4,5,53.0,59.0,29.44
13,11:54,4,5,55.0,53.0,29.43
13,12:54,4,5,55.0,44.0,29.43
13,13:54,4,5,55.0,45.0,29.42
13,14:54,4,5,54.0,43.0,29.44
13,15:54,4,5,53.0,48.0,29.46
13,16:54,4,5,52.0,45.0,29.48
13,17:54,4,5,51.0,46.0,29.52
13,18:54,4,5,51.0,48.0,29.57
13,19:54,4,5,49.0,55.0,29.61
13,20:54,4,5,48.0,58.0,29.64
13,21:54,4,5,48.0,61.0,29.66
13,22:54,4,5,48.0,63.0,29.67
13,23:54,4,5,48.0,61.0,29.69
14,00:54,4,6,47.0,66.0,29.71
14,01:54,4,6,47.0,66.0,29.72
14,02:54,4,6,47.0,66.0,29.75
14,03:54,4,6,46.0,68.0,29.77
14,04:54,4,6,46.0,68.0,29.79
14,05:54,4,6,47.0,61.0,29.82
14,06:54,4,6,49.0,55.0,29.84
14,07:54,4,6,51.0,50.0,29.85
14,08:54,4,6,53.0,47.0,29.85
14,09:54,4,6,55.0,40.0,29.83
14,10:54,4,6,57.0,39.0,29.83
14,11:54,4,6,59.0,35.0,29.81
14,12:54,4,6,57.0,42.0,29.80
14,13:54,4,6,59.0,42.0,29.76
14,14:54,4,6,57.0,45.0,29.74
14,15:54,4,6,56.0,49.0,29.74
14,16:54,4,6,54.0,62.0,29.76
14,17:54,4,6,52.0,72.0,29.73
14,18:54,4,6,50.0,80.0,29.71
14,19:54,4,6,49.0,90.0,29.74
14,20:54,4,6,50.0,80.0,29.72
14,21:54,4,6,49.0,83.0,29.71
14,22:54,4,6,49.0,83.0,29.70
14,23:54,4,6,49.0,83.0,29.67
15,00:54,4,0,48.0,86.0,29.68
15,01:54,4,0,49.0,83.0,29.69
15,02:54,4,0,48.0,86.0,29.71
15,03:54,4,0,48.0,89.0,29.73
15,04:54,4,0,47.0,90.0,29.74
15,05:54,4,0,47.0,93.0,29.76
15,06:54,4,0,50.0,89.0,29.78
15,07:54,4,0,55.0,74.0,29.79
15,08:54,4,0,58.0,70.0,29.81
15,09:54,4,0,60.0,65.0,29.80
15,10:54,4,0,63.0,58.0,29.78
15,11:54,4,0,67.0,51.0,29.76
15,12:54,4,0,70.0,39.0,29.76
15,13:54,4,0,72.0,31.0,29.74
15,14:54,4,0,72.0,31.0,29.75
15,15:54,4,0,69.0,35.0,29.78
15,16:54,4,0,68.0,33.0,29.81
15,17:54,4,0,66.0,32.0,29.84
15,18:54,4,0,63.0,33.0,29.88
15,19:54,4,0,58.0,53.0,29.93
15,20:54,4,0,54.0,62.0,29.96
15,21:54,4,0,56.0,53.0,29.96
15,22:54,4,0,55.0,55.0,29.98
15,23:54,4,0,54.0,57.0,29.98
16,00:54,4,1,53.0,59.0,29.97
16,01:54,4,1,52.0,61.0,29.98
16,02:54,4,1,51.0,64.0,29.99
16,03:54,4,1,50.0,63.0,29.99
16,04:54,4,1,51.0,64.0,30.02
16,05:54,4,1,51.0,59.0,30.03
16,06:54,4,1,53.0,51.0,30.06
16,07:54,4,1,56.0,46.0,30.06
16,08:54,4,1,59.0,41.0,30.07
16,09:54,4,1,61.0,36.0,30.07
16,10:54,4,1,63.0,34.0,30.04
16,11:54,4,1,64.0,32.0,30.03
16,12:54,4,1,66.0,27.0,30.03
16,13:54,4,1,67.0,28.0,30.04
16,14:54,4,1,67.0,25.0,30.03
16,15:54,4,1,68.0,23.0,30.03
16,16:54,4,1,67.0,24.0,30.04
16,17:54,4,1,65.0,26.0,30.05
16,18:54,4,1,63.0,29.0,30.07
16,19:54,4,1,53.0,59.0,30.10
16,20:54,4,1,54.0,57.0,30.11
16,21:54,4,1,50.0,71.0,30.14
16,22:54,4,1,53.0,52.0,30.17
16,23:54,4,1,49.0,64.0,30.19
17,00:54,4,2,49.0,66.0,30.19
17,01:54,4,2,46.0,73.0,30.19
17,02:54,4,2,46.0,73.0,30.19
17,03:54,4,2,44.0,71.0,30.21
17,04:54,4,2,43.0,71.0,30.24
17,05:54,4,2,45.0,63.0,30.25
17,06:54,4,2,46.0,54.0,30.25
17,07:54,4,2,47.0,56.0,30.25
17,08:54,4,2,48.0,52.0,30.24
17,09:54,4,2,48.0,58.0,30.22
17,10:54,4,2,49.0,56.0,30.21
17,11:54,4,2,49.0,61.0,30.19
17,12:54,4,2,49.0,59.0,30.17
17,13:54,4,2,49.0,59.0,30.15
17,14:54,4,2,48.0,61.0,30.13
17,15:54,4,2,48.0,66.0,30.12
17,16:54,4,2,49.0,64.0,30.13
17,17:54,4,2,49.0,66.0,30.12
17,18:54,4,2,48.0,71.0,30.14
17,19:54,4,2,47.0,77.0,30.16
17,20:54,4,2,47.0,74.0,30.17
17,21:54,4,2,47.0,74.0,30.18
17,22:54,4,2,47.0,71.0,30.19
17,23:54,4,2,46.0,71.0,30.18
18,00:54,4,3,47.0,66.0,30.15
18,01:54,4,3,47.0,66.0,30.13
18,02:54,4,3,46.0,77.0,30.12
18,03:54,4,3,46.0,71.0,30.12
18,04:54,4,3,45.0,83.0,30.14
18,05:54,4,3,45.0,77.0,30.15
18,06:54,4,3,45.0,74.0,30.18
18,07:54,4,3,45.0,77.0,30.17
18,08:54,4,3,46.0,73.0,30.18
18,09:54,4,3,46.0,73.0,30.17
18,10:54,4,3,46.0,77.0,30.17
18,11:54,4,3,47.0,74.0,30.17
18,12:54,4,3,47.0,74.0,30.18
18,13:54,4,3,46.0,77.0,30.17
18,14:54,4,3,45.0,83.0,30.18
18,15:54,4,3,45.0,86.0,30.19
18,16:54,4,3,45.0,86.0,30.19
18,17:54,4,3,45.0,86.0,30.19
18,18:54,4,3,45.0,80.0,30.19
18,19:54,4,3,44.0,89.0,30.19
18,20:54,4,3,45.0,86.0,30.21
18,21:54,4,3,45.0,86.0,30.22
18,22:54,4,3,45.0,86.0,30.21
18,23:54,4,3,45.0,86.0,30.20
19,00:54,4,4,44.0,89.0,30.19
19,01:54,4,4,44.0,85.0,30.19
19,02:54,4,4,44.0,85.0,30.19
19,03:54,4,4,44.0,85.0,30.20
19,04:54,4,4,44.0,85.0,30.19
19,05:54,4,4,45.0,83.0,30.21
19,06:54,4,4,45.0,80.0,30.22
19,07:54,4,4,46.0,83.0,30.21
19,08:54,4,4,48.0,80.0,30.20
19,09:54,4,4,50.0,71.0,30.20
19,10:54,4,4,50.0,74.0,30.18
19,11:54,4,4,51.0,66.0,30.16
19,12:54,4,4,51.0,69.0,30.13
19,13:54,4,4,52.0,66.0,30.12
19,14:54,4,4,53.0,64.0,30.09
19,15:54,4,4,53.0,61.0,30.07
19,16:54,4,4,53.0,57.0,30.06
19,17:54,4,4,53.0,48.0,30.07
19,18:54,4,4,50.0,59.0,30.06
19,19:54,4,4,50.0,59.0,30.08
19,20:54,4,4,49.0,56.0,30.09
19,21:54,4,4,49.0,59.0,30.06
19,22:54,4,4,48.0,66.0,30.05
19,23:54,4,4,48.0,71.0,30.03
20,00:54,4,5,48.0,77.0,30.01
20,01:54,4,5,48.0,80.0,29.99
20,02:54,4,5,48.0,83.0,29.99
20,03:54,4,5,48.0,86.0,29.96
20,04:54,4,5,48.0,89.0,29.96
20,05:54,4,5,48.0,89.0,29.95
20,06:54,4,5,48.0,93.0,29.95
20,07:54,4,5,48.0,96.0,29.93
20,08:54,4,5,50.0,96.0,29.92
20,09:54,4,5,50.0,100.0,29.91
20,10:54,4,5,52.0,97.0,29.87
20,11:54,4,5,54.0,87.0,29.86
20,12:54,4,5,56.0,81.0,29.85
20,13:54,4,5,57.0,78.0,29.81
20,14:54,4,5,56.0,77.0,29.78
20,15:54,4,5,58.0,72.0,29.78
20,16:54,4,5,59.0,48.0,29.78
20,17:54,4,5,58.0,46.0,29.79
20,18:54,4,5,59.0,41.0,29.82
20,19:54,4,5,56.0,42.0,29.87
20,20:54,4,5,50.0,48.0,29.91
20,21:54,4,5,49.0,50.0,29.92
20,22:54,4,5,47.0,48.0,29.94
20,23:54,4,5,46.0,50.0,29.94
21,00:54,4,6,45.0,49.0,29.95
21,01:54,4,6,44.0,49.0,29.95
21,02:54,4,6,42.0,53.0,29.93
21,03:54,4,6,41.0,55.0,29.94
21,04:54,4,6,41.0,55.0,29.94
21,05:54,4,6,42.0,55.0,29.98
21,06:54,4,6,44.0,53.0,29.98
21,07:54,4,6,47.0,48.0,29.98
21,08:54,4,6,50.0,44.0,29.96
21,09:54,4,6,50.0,43.0,29.93
21,10:54,4,6,52.0,38.0,29.93
21,11:54,4,6,51.0,38.0,29.91
21,12:54,4,6,52.0,35.0,29.89
21,13:54,4,6,51.0,38.0,29.87
21,14:54,4,6,52.0,37.0,29.85
21,15:54,4,6,51.0,36.0,29.85
21,16:54,4,6,50.0,36.0,29.85
21,17:54,4,6,50.0,33.0,29.85
21,18:54,4,6,48.0,37.0,29.88
21,19:54,4,6,48.0,39.0,29.89
21,20:54,4,6,47.0,41.0,29.89
21,21:54,4,6,46.0,44.0,29.90
21,22:54,4,6,45.0,46.0,29.90
21,23:54,4,6,44.0,47.0,29.91
22,00:54,4,0,44.0,47.0,29.90
22,01:54,4,0,43.0,49.0,29.90
22,02:54,4,0,42.0,53.0,29.91
22,03:54,4,0,42.0,53.0,29.92
22,04:54,4,0,42.0,53.0,29.95
22,05:54,4,0,43.0,53.0,29.98
22,06:54,4,0,44.0,38.0,29.99
22,07:54,4,0,46.0,31.0,30.00
22,08:54,4,0,47.0,26.0,30.02
22,09:54,4,0,49.0,26.0,30.03
22,10:54,4,0,50.0,22.0,30.02
22,11:54,4,0,51.0,24.0,30.02
22,12:54,4,0,54.0,21.0,30.02
22,13:54,4,0,55.0,20.0,30.02
22,14:54,4,0,56.0,20.0,30.02
22,15:54,4,0,57.0,18.0,30.02
22,16:54,4,0,52.0,32.0,30.04
22,17:54,4,0,49.0,52.0,30.06
22,18:54,4,0,47.0,56.0,30.08
22,19:54,4,0,47.0,56.0,30.11
22,20:54,4,0,45.0,63.0,30.13
22,21:54,4,0,44.0,68.0,30.14
22,22:54,4,0,43.0,74.0,30.14
22,23:54,4,0,43.0,76.0,30.14
23,00:54,4,1,42.0,76.0,30.14
23,01:54,4,1,42.0,79.0,30.14
23,02:54,4,1,41.0,86.0,30.15
23,03:54,4,1,40.0,89.0,30.17
23,04:54,4,1,41.0,89.0,30.17
23,05:54,4,1,41.0,96.0,30.19
23,06:54,4,1,41.0,93.0,30.22
23,07:54,4,1,46.0,83.0,30.21
23,08:54,4,1,48.0,80.0,30.20
23,09:54,4,1,53.0,59.0,30.18
23,10:54,4,1,53.0,59.0,30.16
23,11:54,4,1,54.0,57.0,30.12
23,12:54,4,1,56.0,53.0,30.10
23,13:54,4,1,57.0,47.0,30.05
23,14:54,4,1,60.0,33.0,30.03
23,15:54,4,1,59.0,36.0,30.02
23,16:54,4,1,57.0,37.0,30.02
23,17:54,4,1,54.0,35.0,30.02
23,18:54,4,1,51.0,36.0,30.03
23,19:54,4,1,48.0,41.0,30.02
23,20:54,4,1,46.0,50.0,30.03
23,21:54,4,1,45.0,56.0,30.01
23,22:54,4,1,45.0,54.0,29.99
23,23:54,4,1,43.0,60.0,29.98
24,00:54,4,2,43.0,60.0,29.95
24,01:54,4,2,43.0,65.0,29.92
24,02:54,4,2,44.0,60.0,29.89
24,03:54,4,2,44.0,65.0,29.87
24,04:54,4,2,46.0,58.0,29.87
24,05:54,4,2,46.0,66.0,29.85
24,06:54,4,2,47.0,63.0,29.84
24,07:54,4,2,49.0,64.0,29.82
24,08:54,4,2,51.0,59.0,29.82
24,09:54,4,2,53.0,57.0,29.82
24,10:54,4,2,52.0,64.0,29.80
24,11:54,4,2,55.0,62.0,29.78
24,12:54,4,2,59.0,51.0,29.78
24,13:54,4,2,63.0,45.0,29.77
24,14:54,4,2,65.0,39.0,29.75
24,15:54,4,2,62.0,44.0,29.80
24,16:54,4,2,57.0,62.0,29.84
24,17:54,4,2,56.0,70.0,29.88
24,18:54,4,2,53.0,55.0,29.94
24,19:54,4,2,48.0,54.0,30.01
24,20:54,4,2,45.0,49.0,30.07
24,21:54,4,2,41.0,45.0,30.11
24,22:54,4,2,38.0,44.0,30.16
24,23:54,4,2,38.0,44.0,30.19
25,00:54,4,3,37.0,48.0,30.21
25,01:54,4,3,36.0,48.0,30.22
25,02:54,4,3,35.0,48.0,30.23
25,03:54,4,3,34.0,46.0,30.26
25,04:54,4,3,34.0,42.0,30.28
25,05:54,4,3,35.0,38.0,30.31
25,06:54,4,3,37.0,34.0,30.33
25,07:54,4,3,40.0,32.0,30.35
25,08:54,4,3,41.0,30.0,30.36
25,09:54,4,3,41.0,39.0,30.37
25,10:54,4,3,43.0,40.0,30.35
25,11:54,4,3,45.0,39.0,30.33
25,12:54,4,3,48.0,36.0,30.32
25,13:54,4,3,50.0,33.0,30.29
25,14:54,4,3,50.0,44.0,30.27
25,15:54,4,3,48.0,50.0,30.27
25,16:54,4,3,48.0,54.0,30.27
25,17:54,4,3,47.0,59.0,30.27
25,18:54,4,3,47.0,44.0,30.30
25,19:54,4,3,45.0,56.0,30.33
25,20:54,4,3,43.0,63.0,30.36
25,21:54,4,3,42.0,65.0,30.37
25,22:54,4,3,41.0,70.0,30.39
25,23:54,4,3,40.0,73.0,30.40
26,00:54,4,4,40.0,73.0,30.40
26,01:54,4,4,40.0,73.0,30.40
26,02:54,4,4,40.0,73.0,30.41
26,03:54,4,4,38.0,76.0,30.42
26,04:54,4,4,38.0,76.0,30.45
26,05:54,4,4,39.0,70.0,30.47
26,06:54,4,4,44.0,65.0,30.49
26,07:54,4,4,48.0,52.0,30.50
26,08:54,4,4,48.0,50.0,30.51
26,09:54,4,4,49.0,46.0,30.51
26,10:54,4,4,49.0,48.0,30.50
26,11:54,4,4,48.0,52.0,30.49
26,12:54,4,4,50.0,44.0,30.48
26,13:54,4,4,50.0,46.0,30.47
26,14:54,4,4,49.0,44.0,30.46
26,15:54,4,4,50.0,33.0,30.46
26,16:54,4,4,50.0,38.0,30.46
26,17:54,4,4,49.0,46.0,30.45
26,18:54,4,4,49.0,41.0,30.46
26,19:54,4,4,48.0,48.0,30.47
26,20:54,4,4,47.0,50.0,30.48
26,21:54,4,4,45.0,49.0,30.50
26,22:54,4,4,44.0,55.0,30.51
26,23:54,4,4,44.0,51.0,30.50
27,00:54,4,5,43.0,51.0,30.49
27,01:54,4,5,42.0,62.0,30.49
27,02:54,4,5,40.0,70.0,30.50
27,03:54,4,5,39.0,76.0,30.50
27,04:54,4,5,40.0,77.0,30.50
27,05:54,4,5,43.0,71.0,30.53
27,06:54,4,5,46.0,66.0,30.53
27,07:54,4,5,49.0,56.0,30.53
27,08:54,4,5,53.0,51.0,30.52
27,09:54,4,5,55.0,51.0,30.51
27,10:54,4,5,57.0,44.0,30.48
27,11:54,4,5,60.0,38.0,30.45
27,12:54,4,5,56.0,53.0,30.43
27,13:54,4,5,56.0,51.0,30.40
27,14:54,4,5,56.0,49.0,30.37
27,15:54,4,5,55.0,57.0,30.35
27,16:54,4,5,60.0,38.0,30.33
27,17:54,4,5,59.0,38.0,30.31
27,18:54,4,5,56.0,42.0,30.31
27,19:54,4,5,55.0,37.0,30.32
27,20:54,4,5,54.0,34.0,30.33
27,21:54,4,5,52.0,37.0,30.32
27,22:54,4,5,51.0,38.0,30.31
27,23:54,4,5,52.0,38.0,30.30
28,00:54,4,6,50.0,50.0,30.29
28,01:54,4,6,46.0,73.0,30.29
28,02:54,4,6,45.0,80.0,30.26
28,03:54,4,6,45.0,77.0,30.25
28,04:54,4,6,45.0,80.0,30.24
28,05:54,4,6,46.0,79.0,30.24
28,06:54,4,6,50.0,71.0,30.23
28,07:54,4,6,50.0,74.0,30.20
28,08:54,4,6,54.0,69.0,30.19
28,09:54,4,6,54.0,72.0,30.18
28,10:54,4,6,55.0,72.0,30.16
28,11:54,4,6,58.0,67.0,30.12
28,12:54,4,6,61.0,63.0,30.08
28,13:54,4,6,64.0,58.0,30.05
28,14:54,4,6,66.0,56.0,30.01
28,15:54,4,6,67.0,57.0,29.99
28,16:54,4,6,66.0,59.0,29.99
28,17:54,4,6,65.0,61.0,29.98
28,18:54,4,6,64.0,65.0,29.97
28,19:54,4,6,63.0,68.0,29.96
28,20:54,4,6,62.0,70.0,29.96
28,21:54,4,6,64.0,73.0,29.93
28,22:54,4,6,65.0,76.0,29.92
28,23:54,4,6,65.0,78.0,29.92
29,00:54,4,0,65.0,78.0,29.91
29,01:54,4,0,65.0,78.0,29.90
29,02:54,4,0,57.0,90.0,29.91
29,03:54,4,0,50.0,89.0,29.93
29,04:54,4,0,50.0,89.0,29.95
29,05:54,4,0,59.0,81.0,29.96
29,06:54,4,0,67.0,68.0,29.96
29,07:54,4,0,69.0,57.0,29.98
29,08:54,4,0,59.0,75.0,30.00
29,09:54,4,0,57.0,69.0,30.03
29,10:54,4,0,54.0,77.0,30.04
29,11:54,4,0,52.0,77.0,30.04
29,12:54,4,0,53.0,72.0,30.04
29,13:54,4,0,54.0,69.0,30.02
29,14:54,4,0,55.0,64.0,30.03
29,15:54,4,0,56.0,65.0,30.03
29,16:54,4,0,57.0,55.0,30.02
29,17:54,4,0,55.0,64.0,30.02
29,18:54,4,0,55.0,64.0,30.03
